"Estado","Variável","Mês","Valor","Região"
"Acre","Apreensão de Cocaína",2019-01-01,14.646,"Norte"
"Acre","Apreensão de Cocaína",2019-02-01,133.126,"Norte"
"Acre","Apreensão de Cocaína",2019-03-01,1.281,"Norte"
"Acre","Apreensão de Cocaína",2019-04-01,41.53,"Norte"
"Acre","Apreensão de Cocaína",2019-05-01,4.385,"Norte"
"Acre","Apreensão de Cocaína",2019-06-01,9.468,"Norte"
"Acre","Apreensão de Cocaína",2019-07-01,16.141,"Norte"
"Acre","Apreensão de Cocaína",2019-08-01,5.496,"Norte"
"Acre","Apreensão de Cocaína",2019-09-01,8.071,"Norte"
"Acre","Apreensão de Cocaína",2019-10-01,4.335,"Norte"
"Acre","Apreensão de Cocaína",2019-11-01,1.704,"Norte"
"Acre","Apreensão de Cocaína",2019-12-01,13.782,"Norte"
"Acre","Apreensão de Cocaína",2020-01-01,17.061,"Norte"
"Acre","Apreensão de Cocaína",2020-02-01,76.627,"Norte"
"Acre","Apreensão de Cocaína",2020-03-01,89.587,"Norte"
"Acre","Apreensão de Cocaína",2020-04-01,4.439,"Norte"
"Acre","Apreensão de Cocaína",2020-05-01,6.916,"Norte"
"Acre","Apreensão de Cocaína",2020-06-01,54.796,"Norte"
"Acre","Apreensão de Cocaína",2020-07-01,37.312,"Norte"
"Acre","Apreensão de Cocaína",2020-08-01,164.642,"Norte"
"Acre","Apreensão de Cocaína",2020-09-01,23.252,"Norte"
"Acre","Apreensão de Cocaína",2020-10-01,14.357,"Norte"
"Acre","Apreensão de Cocaína",2020-11-01,39.038,"Norte"
"Acre","Apreensão de Cocaína",2020-12-01,42.279,"Norte"
"Acre","Apreensão de Cocaína",2021-01-01,12.983,"Norte"
"Acre","Apreensão de Cocaína",2021-02-01,55.804,"Norte"
"Acre","Apreensão de Cocaína",2021-03-01,17.076,"Norte"
"Acre","Apreensão de Cocaína",2021-04-01,61.95,"Norte"
"Acre","Apreensão de Cocaína",2021-05-01,11.584,"Norte"
"Acre","Apreensão de Cocaína",2021-06-01,42.634,"Norte"
"Acre","Apreensão de Cocaína",2021-07-01,29.284,"Norte"
"Acre","Apreensão de Cocaína",2021-08-01,59.442,"Norte"
"Acre","Apreensão de Cocaína",2021-09-01,72.034,"Norte"
"Acre","Apreensão de Cocaína",2021-10-01,67.436,"Norte"
"Acre","Apreensão de Cocaína",2021-11-01,67.589,"Norte"
"Acre","Apreensão de Cocaína",2021-12-01,20.226,"Norte"
"Acre","Apreensão de Cocaína",2022-01-01,13.071,"Norte"
"Acre","Apreensão de Cocaína",2022-02-01,168.178,"Norte"
"Acre","Apreensão de Cocaína",2022-03-01,13.418,"Norte"
"Acre","Apreensão de Cocaína",2022-04-01,22.135,"Norte"
"Acre","Apreensão de Cocaína",2022-05-01,170.69,"Norte"
"Acre","Apreensão de Cocaína",2022-06-01,140.548,"Norte"
"Acre","Apreensão de Cocaína",2022-07-01,22.889,"Norte"
"Acre","Apreensão de Cocaína",2022-08-01,55.972,"Norte"
"Acre","Apreensão de Cocaína",2022-09-01,37.737,"Norte"
"Acre","Apreensão de Cocaína",2022-10-01,9.814,"Norte"
"Acre","Apreensão de Cocaína",2022-11-01,65.665,"Norte"
"Acre","Apreensão de Cocaína",2022-12-01,28.022,"Norte"
"Acre","Apreensão de Cocaína",2023-01-01,48.366,"Norte"
"Acre","Apreensão de Cocaína",2023-02-01,220.264,"Norte"
"Acre","Apreensão de Cocaína",2023-03-01,27.076,"Norte"
"Acre","Apreensão de Cocaína",2023-04-01,103.742,"Norte"
"Acre","Apreensão de Cocaína",2023-05-01,63.12,"Norte"
"Acre","Apreensão de Cocaína",2023-06-01,11.294,"Norte"
"Acre","Apreensão de Cocaína",2023-07-01,23.788,"Norte"
"Acre","Apreensão de Cocaína",2023-08-01,10.307,"Norte"
"Acre","Apreensão de Cocaína",2023-09-01,34.039,"Norte"
"Acre","Apreensão de Cocaína",2023-10-01,28.96,"Norte"
"Acre","Apreensão de Cocaína",2023-11-01,6.624,"Norte"
"Acre","Apreensão de Cocaína",2023-12-01,59.924,"Norte"
"Acre","Apreensão de Cocaína",2024-01-01,5.815,"Norte"
"Acre","Apreensão de Cocaína",2024-02-01,18.881,"Norte"
"Acre","Apreensão de Cocaína",2024-03-01,0,"Norte"
"Acre","Apreensão de Maconha",2019-01-01,16.735,"Norte"
"Acre","Apreensão de Maconha",2019-02-01,75.229,"Norte"
"Acre","Apreensão de Maconha",2019-03-01,32.779,"Norte"
"Acre","Apreensão de Maconha",2019-04-01,36.472,"Norte"
"Acre","Apreensão de Maconha",2019-05-01,35.942,"Norte"
"Acre","Apreensão de Maconha",2019-06-01,7.574,"Norte"
"Acre","Apreensão de Maconha",2019-07-01,54.467,"Norte"
"Acre","Apreensão de Maconha",2019-08-01,202.327,"Norte"
"Acre","Apreensão de Maconha",2019-09-01,53.015,"Norte"
"Acre","Apreensão de Maconha",2019-10-01,18.833,"Norte"
"Acre","Apreensão de Maconha",2019-11-01,3.471,"Norte"
"Acre","Apreensão de Maconha",2019-12-01,46.889,"Norte"
"Acre","Apreensão de Maconha",2020-01-01,36.881,"Norte"
"Acre","Apreensão de Maconha",2020-02-01,8.809,"Norte"
"Acre","Apreensão de Maconha",2020-03-01,7.236,"Norte"
"Acre","Apreensão de Maconha",2020-04-01,10.014,"Norte"
"Acre","Apreensão de Maconha",2020-05-01,44.833,"Norte"
"Acre","Apreensão de Maconha",2020-06-01,6.462,"Norte"
"Acre","Apreensão de Maconha",2020-07-01,49.894,"Norte"
"Acre","Apreensão de Maconha",2020-08-01,56.638,"Norte"
"Acre","Apreensão de Maconha",2020-09-01,31.833,"Norte"
"Acre","Apreensão de Maconha",2020-10-01,7.339,"Norte"
"Acre","Apreensão de Maconha",2020-11-01,6.136,"Norte"
"Acre","Apreensão de Maconha",2020-12-01,71.637,"Norte"
"Acre","Apreensão de Maconha",2021-01-01,176.629,"Norte"
"Acre","Apreensão de Maconha",2021-02-01,10.765,"Norte"
"Acre","Apreensão de Maconha",2021-03-01,8.9,"Norte"
"Acre","Apreensão de Maconha",2021-04-01,36.265,"Norte"
"Acre","Apreensão de Maconha",2021-05-01,29.304,"Norte"
"Acre","Apreensão de Maconha",2021-06-01,32.709,"Norte"
"Acre","Apreensão de Maconha",2021-07-01,11.017,"Norte"
"Acre","Apreensão de Maconha",2021-08-01,67.354,"Norte"
"Acre","Apreensão de Maconha",2021-09-01,11.798,"Norte"
"Acre","Apreensão de Maconha",2021-10-01,12.156,"Norte"
"Acre","Apreensão de Maconha",2021-11-01,5.876,"Norte"
"Acre","Apreensão de Maconha",2021-12-01,74.595,"Norte"
"Acre","Apreensão de Maconha",2022-01-01,33.52,"Norte"
"Acre","Apreensão de Maconha",2022-02-01,13.972,"Norte"
"Acre","Apreensão de Maconha",2022-03-01,11.084,"Norte"
"Acre","Apreensão de Maconha",2022-04-01,14.746,"Norte"
"Acre","Apreensão de Maconha",2022-05-01,13.141,"Norte"
"Acre","Apreensão de Maconha",2022-06-01,5.799,"Norte"
"Acre","Apreensão de Maconha",2022-07-01,6.628,"Norte"
"Acre","Apreensão de Maconha",2022-08-01,67.124,"Norte"
"Acre","Apreensão de Maconha",2022-09-01,16.329,"Norte"
"Acre","Apreensão de Maconha",2022-10-01,142.317,"Norte"
"Acre","Apreensão de Maconha",2022-11-01,65.276,"Norte"
"Acre","Apreensão de Maconha",2022-12-01,15.536,"Norte"
"Acre","Apreensão de Maconha",2023-01-01,29.346,"Norte"
"Acre","Apreensão de Maconha",2023-02-01,89.916,"Norte"
"Acre","Apreensão de Maconha",2023-03-01,113.371,"Norte"
"Acre","Apreensão de Maconha",2023-04-01,54.18,"Norte"
"Acre","Apreensão de Maconha",2023-05-01,49.95,"Norte"
"Acre","Apreensão de Maconha",2023-06-01,29.038,"Norte"
"Acre","Apreensão de Maconha",2023-07-01,16.766,"Norte"
"Acre","Apreensão de Maconha",2023-08-01,28.338,"Norte"
"Acre","Apreensão de Maconha",2023-09-01,14.286,"Norte"
"Acre","Apreensão de Maconha",2023-10-01,28.237,"Norte"
"Acre","Apreensão de Maconha",2023-11-01,17.522,"Norte"
"Acre","Apreensão de Maconha",2023-12-01,14.543,"Norte"
"Acre","Apreensão de Maconha",2024-01-01,11.512,"Norte"
"Acre","Apreensão de Maconha",2024-02-01,48.668,"Norte"
"Acre","Apreensão de Maconha",2024-03-01,0,"Norte"
"Alagoas","Apreensão de Cocaína",2019-01-01,106.39,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-02-01,5.564,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-03-01,39.259,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-04-01,6.288,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-05-01,41.78,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-06-01,9.702,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-07-01,10.798,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-08-01,22.251,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-09-01,11.349,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-10-01,5.925,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-11-01,17.704,"Nordeste"
"Alagoas","Apreensão de Cocaína",2019-12-01,32.838,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-01-01,109.225,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-02-01,388.885,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-03-01,61.934,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-04-01,157.802,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-05-01,144.015,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-06-01,93.065,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-07-01,456.39,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-08-01,239.326,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-09-01,149.43,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-10-01,1285.66,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-11-01,84.548,"Nordeste"
"Alagoas","Apreensão de Cocaína",2020-12-01,131.102,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-01-01,117.2,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-02-01,424.61,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-03-01,323.265,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-04-01,5567.41,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-05-01,240.8,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-06-01,90.857,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-07-01,174.61,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-08-01,345.13,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-09-01,140.57,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-10-01,650.34,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-11-01,221.53,"Nordeste"
"Alagoas","Apreensão de Cocaína",2021-12-01,180.01,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-01-01,297.32,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-02-01,4272.07,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-03-01,256.61,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-04-01,68.47,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-05-01,125.88,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-06-01,169.69,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-07-01,630.395,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-08-01,131.38,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-09-01,276.01,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-10-01,480.47,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-11-01,384.18,"Nordeste"
"Alagoas","Apreensão de Cocaína",2022-12-01,93.29,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-01-01,237.29,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-02-01,335.225,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-03-01,97.13,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-04-01,97.78,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-05-01,333.71,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-06-01,198.86,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-07-01,8.77,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-08-01,101.22,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-09-01,54.086,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-10-01,194.265,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-11-01,47.804,"Nordeste"
"Alagoas","Apreensão de Cocaína",2023-12-01,10.873,"Nordeste"
"Alagoas","Apreensão de Cocaína",2024-01-01,42.13,"Nordeste"
"Alagoas","Apreensão de Cocaína",2024-02-01,23.95,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-01-01,113.618,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-02-01,189.055,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-03-01,114.257,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-04-01,36.276,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-05-01,316.692,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-06-01,156.678,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-07-01,59.92,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-08-01,191.351,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-09-01,185.843,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-10-01,356.218,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-11-01,316.981,"Nordeste"
"Alagoas","Apreensão de Maconha",2019-12-01,107.038,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-01-01,201.07,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-02-01,784.285,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-03-01,1158.24,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-04-01,733.079,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-05-01,3007.7,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-06-01,2651.45,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-07-01,2346.104,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-08-01,3447.995,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-09-01,1316.325,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-10-01,1717.24,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-11-01,3878.6,"Nordeste"
"Alagoas","Apreensão de Maconha",2020-12-01,1440.705,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-01-01,2105.19,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-02-01,3994.42,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-03-01,3001.41,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-04-01,3464.6,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-05-01,3167.83,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-06-01,1589.095,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-07-01,4644.81,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-08-01,1684.94,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-09-01,2633.81,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-10-01,1354.08,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-11-01,2729.46,"Nordeste"
"Alagoas","Apreensão de Maconha",2021-12-01,1391.04,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-01-01,1291.1,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-02-01,1897.05,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-03-01,1591.92,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-04-01,563.01,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-05-01,1572.01,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-06-01,1612.43,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-07-01,1271.6,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-08-01,2590.06,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-09-01,2042.42,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-10-01,828.49,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-11-01,2049.04,"Nordeste"
"Alagoas","Apreensão de Maconha",2022-12-01,620.91,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-01-01,1186.875,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-02-01,1102.93,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-03-01,1486.18,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-04-01,809.01,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-05-01,1316.76,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-06-01,335.31,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-07-01,111.92,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-08-01,1268.105,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-09-01,131.156,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-10-01,2354.28,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-11-01,54.492,"Nordeste"
"Alagoas","Apreensão de Maconha",2023-12-01,150.074,"Nordeste"
"Alagoas","Apreensão de Maconha",2024-01-01,227.01,"Nordeste"
"Alagoas","Apreensão de Maconha",2024-02-01,50.82,"Nordeste"
"Amazonas","Apreensão de Cocaína",2019-01-01,27.11,"Norte"
"Amazonas","Apreensão de Cocaína",2019-02-01,29.72,"Norte"
"Amazonas","Apreensão de Cocaína",2019-03-01,43.9,"Norte"
"Amazonas","Apreensão de Cocaína",2019-04-01,137.98,"Norte"
"Amazonas","Apreensão de Cocaína",2019-05-01,25.24,"Norte"
"Amazonas","Apreensão de Cocaína",2019-06-01,26.42,"Norte"
"Amazonas","Apreensão de Cocaína",2019-07-01,46.14,"Norte"
"Amazonas","Apreensão de Cocaína",2019-08-01,287.7,"Norte"
"Amazonas","Apreensão de Cocaína",2019-09-01,7.68,"Norte"
"Amazonas","Apreensão de Cocaína",2019-10-01,85.32,"Norte"
"Amazonas","Apreensão de Cocaína",2019-11-01,15.21,"Norte"
"Amazonas","Apreensão de Cocaína",2019-12-01,94.52,"Norte"
"Amazonas","Apreensão de Cocaína",2020-01-01,144.09,"Norte"
"Amazonas","Apreensão de Cocaína",2020-02-01,19.34,"Norte"
"Amazonas","Apreensão de Cocaína",2020-03-01,57.77,"Norte"
"Amazonas","Apreensão de Cocaína",2020-04-01,196.87,"Norte"
"Amazonas","Apreensão de Cocaína",2020-05-01,32.07,"Norte"
"Amazonas","Apreensão de Cocaína",2020-06-01,37.39,"Norte"
"Amazonas","Apreensão de Cocaína",2020-07-01,109.87,"Norte"
"Amazonas","Apreensão de Cocaína",2020-08-01,232.56,"Norte"
"Amazonas","Apreensão de Cocaína",2020-09-01,287.47,"Norte"
"Amazonas","Apreensão de Cocaína",2020-10-01,216.26,"Norte"
"Amazonas","Apreensão de Cocaína",2020-11-01,30.7,"Norte"
"Amazonas","Apreensão de Cocaína",2020-12-01,27.52,"Norte"
"Amazonas","Apreensão de Cocaína",2021-01-01,62.343,"Norte"
"Amazonas","Apreensão de Cocaína",2021-02-01,48.276,"Norte"
"Amazonas","Apreensão de Cocaína",2021-03-01,1312.448,"Norte"
"Amazonas","Apreensão de Cocaína",2021-04-01,43.87,"Norte"
"Amazonas","Apreensão de Cocaína",2021-05-01,264.22,"Norte"
"Amazonas","Apreensão de Cocaína",2021-06-01,1626.419,"Norte"
"Amazonas","Apreensão de Cocaína",2021-07-01,83.579,"Norte"
"Amazonas","Apreensão de Cocaína",2021-08-01,667.765,"Norte"
"Amazonas","Apreensão de Cocaína",2021-09-01,56.27,"Norte"
"Amazonas","Apreensão de Cocaína",2021-10-01,26.81,"Norte"
"Amazonas","Apreensão de Cocaína",2021-11-01,125.7,"Norte"
"Amazonas","Apreensão de Cocaína",2021-12-01,291.76,"Norte"
"Amazonas","Apreensão de Cocaína",2022-01-01,98.637,"Norte"
"Amazonas","Apreensão de Cocaína",2022-02-01,149.906,"Norte"
"Amazonas","Apreensão de Cocaína",2022-03-01,202.551,"Norte"
"Amazonas","Apreensão de Cocaína",2022-04-01,2551.34,"Norte"
"Amazonas","Apreensão de Cocaína",2022-05-01,197.15,"Norte"
"Amazonas","Apreensão de Cocaína",2022-06-01,1100.96,"Norte"
"Amazonas","Apreensão de Cocaína",2022-07-01,175.72,"Norte"
"Amazonas","Apreensão de Cocaína",2022-08-01,116.86,"Norte"
"Amazonas","Apreensão de Cocaína",2022-09-01,124.63,"Norte"
"Amazonas","Apreensão de Cocaína",2022-10-01,225.94,"Norte"
"Amazonas","Apreensão de Cocaína",2022-11-01,186.92,"Norte"
"Amazonas","Apreensão de Cocaína",2022-12-01,98.05,"Norte"
"Amazonas","Apreensão de Cocaína",2023-01-01,294.634,"Norte"
"Amazonas","Apreensão de Cocaína",2023-02-01,59.31,"Norte"
"Amazonas","Apreensão de Cocaína",2023-03-01,470.9,"Norte"
"Amazonas","Apreensão de Cocaína",2023-04-01,930.787,"Norte"
"Amazonas","Apreensão de Cocaína",2023-05-01,853.749,"Norte"
"Amazonas","Apreensão de Cocaína",2023-06-01,231.736,"Norte"
"Amazonas","Apreensão de Cocaína",2023-07-01,307.17,"Norte"
"Amazonas","Apreensão de Cocaína",2023-08-01,2035,"Norte"
"Amazonas","Apreensão de Cocaína",2023-09-01,311.836,"Norte"
"Amazonas","Apreensão de Cocaína",2023-10-01,517.16,"Norte"
"Amazonas","Apreensão de Cocaína",2023-11-01,547.92,"Norte"
"Amazonas","Apreensão de Cocaína",2023-12-01,1327.12,"Norte"
"Amazonas","Apreensão de Cocaína",2024-01-01,124.58,"Norte"
"Amazonas","Apreensão de Cocaína",2024-02-01,643.65,"Norte"
"Amazonas","Apreensão de Cocaína",2024-03-01,212.56,"Norte"
"Amazonas","Apreensão de Maconha",2019-01-01,757.3,"Norte"
"Amazonas","Apreensão de Maconha",2019-02-01,970.84,"Norte"
"Amazonas","Apreensão de Maconha",2019-03-01,405.9,"Norte"
"Amazonas","Apreensão de Maconha",2019-04-01,1297.98,"Norte"
"Amazonas","Apreensão de Maconha",2019-05-01,37.6,"Norte"
"Amazonas","Apreensão de Maconha",2019-06-01,326.11,"Norte"
"Amazonas","Apreensão de Maconha",2019-07-01,64.73,"Norte"
"Amazonas","Apreensão de Maconha",2019-08-01,1068.6,"Norte"
"Amazonas","Apreensão de Maconha",2019-09-01,12.15,"Norte"
"Amazonas","Apreensão de Maconha",2019-10-01,406.37,"Norte"
"Amazonas","Apreensão de Maconha",2019-11-01,22.53,"Norte"
"Amazonas","Apreensão de Maconha",2019-12-01,389.43,"Norte"
"Amazonas","Apreensão de Maconha",2020-01-01,451.3,"Norte"
"Amazonas","Apreensão de Maconha",2020-02-01,39.16,"Norte"
"Amazonas","Apreensão de Maconha",2020-03-01,1345.9,"Norte"
"Amazonas","Apreensão de Maconha",2020-04-01,497.45,"Norte"
"Amazonas","Apreensão de Maconha",2020-05-01,797.91,"Norte"
"Amazonas","Apreensão de Maconha",2020-06-01,714.62,"Norte"
"Amazonas","Apreensão de Maconha",2020-07-01,343.59,"Norte"
"Amazonas","Apreensão de Maconha",2020-08-01,1102.64,"Norte"
"Amazonas","Apreensão de Maconha",2020-09-01,10716.65,"Norte"
"Amazonas","Apreensão de Maconha",2020-10-01,2253.8,"Norte"
"Amazonas","Apreensão de Maconha",2020-11-01,2923.25,"Norte"
"Amazonas","Apreensão de Maconha",2020-12-01,390.35,"Norte"
"Amazonas","Apreensão de Maconha",2021-01-01,2306.464,"Norte"
"Amazonas","Apreensão de Maconha",2021-02-01,90.042,"Norte"
"Amazonas","Apreensão de Maconha",2021-03-01,5641.528,"Norte"
"Amazonas","Apreensão de Maconha",2021-04-01,3971.961,"Norte"
"Amazonas","Apreensão de Maconha",2021-05-01,2595.687,"Norte"
"Amazonas","Apreensão de Maconha",2021-06-01,987.902,"Norte"
"Amazonas","Apreensão de Maconha",2021-07-01,477.677,"Norte"
"Amazonas","Apreensão de Maconha",2021-08-01,3745.754,"Norte"
"Amazonas","Apreensão de Maconha",2021-09-01,178.33,"Norte"
"Amazonas","Apreensão de Maconha",2021-10-01,2249.62,"Norte"
"Amazonas","Apreensão de Maconha",2021-11-01,1745.43,"Norte"
"Amazonas","Apreensão de Maconha",2021-12-01,520,"Norte"
"Amazonas","Apreensão de Maconha",2022-01-01,3362.72,"Norte"
"Amazonas","Apreensão de Maconha",2022-02-01,297.649,"Norte"
"Amazonas","Apreensão de Maconha",2022-03-01,659.225,"Norte"
"Amazonas","Apreensão de Maconha",2022-04-01,3452.01,"Norte"
"Amazonas","Apreensão de Maconha",2022-05-01,2435.93,"Norte"
"Amazonas","Apreensão de Maconha",2022-06-01,3016.39,"Norte"
"Amazonas","Apreensão de Maconha",2022-07-01,2160.65,"Norte"
"Amazonas","Apreensão de Maconha",2022-08-01,1811.14,"Norte"
"Amazonas","Apreensão de Maconha",2022-09-01,1259.52,"Norte"
"Amazonas","Apreensão de Maconha",2022-10-01,399.26,"Norte"
"Amazonas","Apreensão de Maconha",2022-11-01,1233.02,"Norte"
"Amazonas","Apreensão de Maconha",2022-12-01,1480.99,"Norte"
"Amazonas","Apreensão de Maconha",2023-01-01,1689.159,"Norte"
"Amazonas","Apreensão de Maconha",2023-02-01,491.95,"Norte"
"Amazonas","Apreensão de Maconha",2023-03-01,4641.956,"Norte"
"Amazonas","Apreensão de Maconha",2023-04-01,2397.97,"Norte"
"Amazonas","Apreensão de Maconha",2023-05-01,2590.539,"Norte"
"Amazonas","Apreensão de Maconha",2023-06-01,2056.64,"Norte"
"Amazonas","Apreensão de Maconha",2023-07-01,109.05,"Norte"
"Amazonas","Apreensão de Maconha",2023-08-01,554.105,"Norte"
"Amazonas","Apreensão de Maconha",2023-09-01,747.138,"Norte"
"Amazonas","Apreensão de Maconha",2023-10-01,204.21,"Norte"
"Amazonas","Apreensão de Maconha",2023-11-01,4395.48,"Norte"
"Amazonas","Apreensão de Maconha",2023-12-01,883.9,"Norte"
"Amazonas","Apreensão de Maconha",2024-01-01,636.48,"Norte"
"Amazonas","Apreensão de Maconha",2024-02-01,6741.41,"Norte"
"Amazonas","Apreensão de Maconha",2024-03-01,1005.75,"Norte"
"Amapá","Apreensão de Cocaína",2019-01-01,8.475,"Norte"
"Amapá","Apreensão de Cocaína",2019-02-01,2.91,"Norte"
"Amapá","Apreensão de Cocaína",2019-03-01,11.97,"Norte"
"Amapá","Apreensão de Cocaína",2019-04-01,2.581,"Norte"
"Amapá","Apreensão de Cocaína",2019-05-01,2.76,"Norte"
"Amapá","Apreensão de Cocaína",2019-06-01,3.965,"Norte"
"Amapá","Apreensão de Cocaína",2019-07-01,3.417,"Norte"
"Amapá","Apreensão de Cocaína",2019-08-01,3.616,"Norte"
"Amapá","Apreensão de Cocaína",2019-09-01,2.705,"Norte"
"Amapá","Apreensão de Cocaína",2019-10-01,1.765,"Norte"
"Amapá","Apreensão de Cocaína",2019-11-01,1.455,"Norte"
"Amapá","Apreensão de Cocaína",2019-12-01,0.92,"Norte"
"Amapá","Apreensão de Cocaína",2020-01-01,0.915,"Norte"
"Amapá","Apreensão de Cocaína",2020-02-01,1.895,"Norte"
"Amapá","Apreensão de Cocaína",2020-03-01,2.878,"Norte"
"Amapá","Apreensão de Cocaína",2020-04-01,0.455,"Norte"
